sentiment,text
1,Only 4 more sleeps! Counting down to the first ever Transit of Venus gig.  Tis gonna be fun 
1,@Future_Echoes 2TB Time Machine 
1,I cant wait for Good Thursday and Holy Friday 
1,off to lunch. on today's menu sanwich from minutka 
1,"BlackBerry Pearl alive and kicking, and I didn't even have to pay anyone $50 to do my dirty work for me....  1 to add to the book"
1,@jimmoray thank you very much - tickets booked 
1,going to walk to town  x
1,"@corey_latislaw sorry to hear about your ankle Corey, but congratulations on the weight loss and muscle gain! "
1,@geishacat cool 
1,G'mornin. Hope yall have a splendorific day. 
1,Just had a shower was nice 
1,@meedee64  We have a beautiful Dining Suite.Used Twice. Just there for show.Says it all doesn't it. Liz had to have one .lol 
1,@stephenfry Welcome back Stephen 
1,Made It Into Work This Morning Yay For Me.. It Looks As Though The Sun Was Attempting To Come Up With Me.. Maybe Next Week!  GOOD MORNING!
1,yay! just need to type up the client letter 
1,Tapas at Trevelez !! Will post photo via wifi later. Warm and sunny legs not too tired surprisingly 
1,@rmilana Tim Tams rock!  Probably worth more than the $. I can see a tim tam black market forming.
1,needs to stop waking up at about 12 ish missin out on soo much owell   all i need is in my dreams lol
1,"just home from hospital, arm: not broken  Was genuinely worried about that one!"
1,@gimraent  thanks! I took a break from it (for a few days!) I thought it must be to do with that or exporting or something!
1,"Photo: thebackdoor: Perfect. My kind of friend. Yes, itï¿½s really my kind of friend.  http://tumblr.com/xd21ju1le"
1,@BloodiMari Ooh have fun! Good to make the most of the long weekend 
1,"@What_Amy_Said Phillip Schofield! The Schofe! He's a legend, Amy, you need to follow him  he's on my page."
1,"@margrethetm Yes, yes you should! We look forward to hearing from u and glad to hear ur back safe and sound  Biggzyxo"
1,@realsarah bad thing is that recycling is only once every two weeks.    OK ds2 is spitting fruit snacks from his mouth like bullets TTYL 
1,@robineccles Erm ... somewhere under that heap of paper on my desk 
1,FB // Alex Dermanis is feeling round...cos its tuesday...but not blue...actually very happy  and perhaps .. http://tinyurl.com/d9eafc
1,The coffee is good this morning! 
1,@Urbanverse Haha whaaat?! A boys club? In architecture?! :O (That's me pretending to be shocked) 
1,"@Kat_La i like cleaning a lot, actually.  i'm a bit obsessive compulsive."
1,Good Morning 
1,now it's name Sadie...still freaking adorable 
1,@fartingpen thanks dude 
1,"@laenij we're going shopping tomorrow, apparently! Yay, food!  Night hun "
1,"@annathor It's a present, but *tchin tchin* nonetheless "
1,Hello to all new followers  Thank you for following Portland. Check out our tunes http://www.myspace.com/portlandmusicuk 
1,"@redrobinrockn  Your welcome! Ever heard LM?She's great! I need Bonnie Portmore, my fav, don't have.ANY ONE HAVE Bonnie Portmore on blip?"
1,"@jacelle_diane Haha. I don't know. So, let's speak English then. "
1,is about to check out his new techno records from juno 
1,@BBCFalcons Thanks 
1,"Nope, it whent down again "
1,is hoping today will be a good day...I'm thinking it will be 
1,"@jeffmello yeah yeah yeah lol. Ill figure out something. Im childfree a lot on wknds yet still, at home "
1,Going to school then baseball if it doesn't get canceled because of the rain. Jammin 101 is coming back soon!!  http://jammin101online.com
1,Saw the most awsome sunrise this morning: pinks and oranges over the yellows and purples of the gardens  = AMAZINGNESS  
1,"@katesteven @robbrown would like to know about our public spanking, we'll be lost in the ether before anyone notices "
1,@BeauGiles see that's what i like about Twitter. i can say things that i can't on Facebook.  especially bitching about certain people 
1,"Hello beautiful, blue sky  Goodbye revision and work "
1,@guinnessdj @hollowlegs @handlewithcare @FoodStories a near perfect Saturday! Also have scallops from Shellseekers 
1,new to twittering here... well macheist made me do it 
1,"@rewebcoach Hey there, Handsome! Time to get this day going! "
1,@joemcintyre..Joey Joe... welcome to twitterland.. where the chaos continues.. glad u came..now u have to catch up w/ us..Lets get this!! 
1,"@BrionyLou yes, yes I am.  Although I have just discovered that I really dont know how to use Twitter properly "
1,"What is the advantage of public updates? I will give it a try. If you know, do tell "
1,"back from budapest! a wunderful city with great places and good bars, but the language is soo difficult!  Jo napot!"
1,@Jilly_Pixie Cheers  Know what you mean though - I found a massive box of letters the other week! Those were the days!
1,is watching bungee jumping videos trying to imagine how I'm gonna look like doing it on may 10th... Hoping to have fun! 
1,basil and hafiz are having a very nice gay moment in the studio 
1,"time to turn off and go to sleep i think, its been a big day! Goodnight all "
1,Eating kebab in the sun. Sounds like a bad song title. Ha! That one too 
1,@elleeseymour I didn't realise you were trustee. There are loads of you aren't there? Find RASE structure quite confusing! 
1,going back to OS X after a forced 5 month hiatus with only my Windows and Linux boxes makes me a happy camper 
1,@Lerae143 you didn't get the memo because when I told you .. You were most likely INTOXICATED. Not my problem.. But you're welcome 
1,"@benjamenus oh blimey, it's not you is it?? don't worry, I wouldn't say anything here that i wouldn't say to them personally. "
1,@noi27 Easy way is to go to MBK and get it hacked. @chuanjeng got a CN rom on his TH phone... 
1,@CITYPUBLICITY During revamp and shortly after. They're out of $ now &amp; in real trouble... but I'm going to be good &amp; not bag them publicy 
1,@margb1509 It's the same here in New Zealand too. Looking forward to them starting again already! Have a great night! 
1,"@visualmadness Hehe, thanks. "
1,"@diablocody That is how I am, but it is Valley Girl that I must watch.  Nic Cage as Randy = yum.  LOL!! "
1,@sandieb321  We are not fussy about age here as long as females are between 18-25 . I changed the rules. lol 
1,"is laughing , i cant believe flea attacks dougie  xx"
1,lip-synching to a song. 
1,@tommcfly i wouldnï¿½t say &quot;the best books ever written&quot; but they are quite close  though i was a bit disappointed about the 7th
1,@brigham oh! thank you!!   I'm just glad to not be shutting stuff across the street anymore.. it's a little slower w/ the unpacking tho!
1,@davethackeray  LOL! You saw that? Hahaha...was a fun day of exploration and experimentation! 
1,Good morning...good morning..good moooooorning 
1,Watching This Morning and deciding what to do with myself today. Think I'll keep searching for that elusive job! 
1,@LukesMummy He was a very good boy.  He looks even cuter now. If such a thing were possible.
1,An easter egg without the calories  http://www.etsy.com/view_listing.php?listing_id=23359320
1,@Boddingtons  baby id try anything for the first time wi you... 
1,@TiphaineSiovel Do I have to Tell....LOL 
1,I Am Going To @lilyroseallen  So Keen! Come On June!
1,@LindseyLobo How did you know?? I LOVE it! 
1,TweetDeck Icons Annoyng your Desktop? CHANGE   http://tinyurl.com/dca4r7  (From Devianart  http://tinyurl.com/djg77b )
1,@TomFelton its amazing! I saw it on Broadway with the original cast. 
1,Leaving House now gonna switch to texts 
1,@nerer0cket dont worry we'll make the most out of it 
1,"@LaPrincipessa you SAU!  i stood up at 8. then off to offenbach, home. outside. sunshine. love you. "
1,"@judyk113 Yeah, we're going to have neither, but it's all good. Hope you do. "
1,Chillin 
1,"@harrietlulu how weird. yesterday, i was thinking I really wanted to listen to Christmas songs.. not so strange I think. "
1,"@beelarge ohhhhh um I hope mine comes sooooooooooooooooooon! Does it look goog, give it ere lemme hav a look! "
1,"@SociallyCubed i miss IRC culture, Twitter is like the mainstream version, without the trout slapping "
1,"@suesshirtshop Same to you, Sue! "
1,New Hip album today. Mine arrives in vinyl next week 
1,Is up at 7 am for no reason. Had a great day yesterday... hopes today is just as good 
1,thanks for the welcome Mark!! 
1,"@HeavenlyHev how was it, so I know what to expect? "
1,ooo apple store is down ... so close? Credit card ready 
1,"trying out Spaz for Twitter posts. love my DestroyTwitter, but it's easier to read Spaz! "
1,@polkadotbride He was slightly damaged to begin with so nothing to report there 
1,It's one of the perks of working for the NYSE Ger! 
1,@Leela89 was that reply to me or yourself? XD I wouldn't say you make many mistakes 
1,"@phatelara debbs, PW is up on MSE!  Congrats! "
1,"@TonyWade @iantalbot I'm a size 5, but I have to wear orthotics in my footwear if I'm attempting to walk so I can get away with a 6 "
1,@thefreerpgblog Glad you enjoyed it! 
1,"It snowed!  Okay, there's not enough to build Frosty, but it snowed. As long as it's cold, it might as well snow...Enjoy your day "
1,A tweet tweet here and a tweet tweet there! Goodniiiight!! 
1,"@marijamilovanov oh, hell yeah... but, that list should be made very passionately... oops, I ment patiently "
1,gonna go to school. be back around 4 
1,&quot;is in awe of everything she sees your way&quot; 
1,I jst sneezed twice. Me thinks there's at least one ghost in my house now. 
1,@D_Silver i saw your photos! hot! 
1,"w00t! Matt Elliot (Third Eye Foundation) playing GRV tonight  Early gig (first act 8.15, curfew 10.30), if anyone fancies?"
1,@royaltybites : SLUMDOG MILLIONAIRE! OMG. Or the new one by James Patterson 
1,Going to day care! Get to see hannah! This should be a good day. I hope so anyway. 
1,@Vince_Craine Glad to see you've toned down your sell.  Still like the software 
1,@tommcfly http://twitpic.com/2y9c6 - hide it well from everyone! 
1,time for some warsaw beer garden chilling 
1,We are open again today from 10:00 am til 7 pm.. come in and see us 
1,Just got out of the film. Had some giggles  I &lt;3 Colbert!
1,@jodonahue Yes it is! 
1,@theosoft What do you want to know about MODx cms? Maybe I can help you 
1,ok that dinner rocked 
1,@mickydodds Pretty much. Trying to follow the more interesting ones at the moment. 
1,@mousehunt hi 
1,@AuntieCelene I think I'm going to try making those newspaper thingies this year.  Got a lot of herbs to grow!  
1,"Seeing Eno on Thursday   Brian Eno &amp; J. Peter Schwalm ï¿½ Like Pictures, Pt. 2 (ntnet) ? http://blip.fm/~3xcys"
1,@debasispradhan hah &quot;if I don't have much time&quot;  good point 
1,just chillin =P i mean holidays.. nothing to do.. silence.. only me.. *haha* finally my relaxing time.. with a book  typical for me!! &lt;3
1,@maufeitioblog obviously 
1,is an awesome photographer 
1,@Cathay_Pacific just wanted to say a big thank you for being such a great airline. As a travel writer things like this mean A LOT! 
1,now time for mouse to mouse pad for a long long night ahead!  this is how you know you love it!
1,how many people does he wanna rip it out of really 
1,@meerajane I luv your blog too!  Fashion is &lt;3
1,@fisbeed get back to work 
1,#cloudforce is the top trend. I am surprised. But I couldn't have loved it more! 
1,i r so tired but i suppose thats what i get for procrastinating. damn i hate having my ego tied up in grades... i blame capitalism 
1,@Treenz22 @mynameislloyd @fritzanator Awesome time tonight. I knew you would check twitter before bed. Ha Ha 
1,@toodamnninja uhuhhhh.  word fail. it's 'shipwreck in the sand'. obviously too early 
1,"@MmmBaileys Have a good day Jessie, and I'll tell you for why, it's your birthday! "
1,"thanks to @Posh_Totty cant wait to get home from work tonight, for some reason "
1,forgot she had a twitter &amp; is pleased to know more people have joined. 
1,"@thesouthernstar ochie, kmaren nervous ya pas TU? Kliatan tau, pas aku dtg aku ngeliat ochie lg maen2in tisu sampe tisu'y lecek.. "
